transaction_id,account_id,customer_id,timestamp,amount,currency,transaction_type,origin_country,destination_country,channel,memo
TXN0003657,ACC0000119,CUST0000119,09-01-2026 19:46:13,4208.87,USD,cash_deposit,IE,IE,online,misc
TXN0001172,ACC0000039,CUST0000039,01/31/2026 02:28,45.28,USD,card,CA,CA,mobile,payment
TXN0000698,ACC0000022,CUST0000022,01/31/2026 09:11,149.97,USD,card,AU,AU,branch,n/a
TXN0001316,ACC0000043,CUST0000043,2026-02-09 08:29:23,226.91,USD,cash_withdrawal,DE,DE,branch,
TXN0010099,ACC0000340,CUST0000340,2026-01-04T09:38:24,124.14,USD,transfer,UK,UK,mobile,n/a
TXN0007741,ACC0000264,CUST0000264,09-01-2026 18:46:04,541.42,USD,wire,US,SG,mobile,
TXN0000418,ACC0000015,CUST0000015,02/07/2026 23:12,3285.11,USD,card,SG,SG,phone,transfer
TXN0007344,ACC0000251,CUST0000251,2026-02-11T21:59:26,66.41,USD,transfer,AU,AU,atm,transfer
TXN0011011,ACC0000371,CUST0000371,2026-02-07T06:20:47,361.9,USD,cash_withdrawal,DE,DE,online,misc
TXN0007575,ACC0000258,CUST0000258,2026-01-03 19:15:32,221.27,usd,wire,CA,CA,atm,misc
TXN0008892,ACC0000299,CUST0000299,26-01-2026 13:55:12,3133.51,USD,cash_deposit,IE,IE,phone,
TXN0005030,ACC0000170,CUST0000170,2026-02-01 14:59:55,130.23,USD,cash_deposit,SG,SG,phone,payment
TXN0006593,ACC0000223,CUST0000223,2026-01-30 12:02:22,372.11,USD,cash_withdrawal,JP,JP,atm,misc
TXN0008977,ACC0000301,CUST0000301,01/08/2026 10:45,288.53,USD,wire,DE,NL,phone,
TXN0002399,ACC0000083,CUST0000083,01/19/2026 12:38,173.87,USD,wire, UK,JP,phone,  n/a  
TXN0006701,ACC0000227,,2026-02-12T18:12:58,427.62,USD,card,UK,UK,branch,transfer
TXN0002959,ACC0000101,CUST0000101,2026-02-11 13:46:57,374.22,USD,cash_deposit,JP,JP,mobile,payment
TXN0004034,ACC0000130,CUST0000130,11-02-2026 18:07:36,419.85,USD,transfer,FR,FR,atm,n/a
TXN0007250,ACC0000248,CUST0000248,29-01-2026 12:25:59,308.67,USD,transfer,CA,CA,phone,n/a
TXN0004867,ACC0000162,CUST0000162,02-02-2026 04:19:50,460.52,USD,cash_withdrawal,JP,JP,online,misc
TXN0007715,ACC0000263,CUST0000263,01/16/2026 02:08,799.93,USD,wire,NL,AU,atm,payment
TXN0002359,ACC0000081,CUST0000081,2026-01-27T06:41:54,710.37,USD,cash_deposit,AU,AU,mobile,transfer
TXN0007087,ACC0000242,CUST0000242,30-01-2026 06:27:43,353.48,USD,wire,UK,US,branch,invoice pmt
TXN0011173,ACC0000375,CUST0000375,2026-02-02T23:28:42,49.6,USD,card,SG,SG,online,
TXN0011324,ACC0000381,CUST0000381,01/17/2026 11:58,398.95,USD,card,JP,JP,phone,
TXN0005199,ACC0000176,CUST0000176,02/15/2026 12:03,385.31,USD,transfer,CA,CA,atm,transfer
TXN0003194,ACC0000108,CUST0000108,2026-02-05T07:08:49,2496.46,USD,transfer,NL,NL,online,n/a
TXN0007586,ACC0000258,CUST0000258,2026-01-12 15:02:34,287.58,USD,cash_deposit,CA,CA,branch,invoice pmt
TXN0004559,ACC0000153,CUST0000153,01/24/2026 00:32,980.96,USD,ach,DE,DE,online,
TXN0007198,ACC0000246,CUST0000246,2026-01-30 03:41:37,795.69,USD,card,US,US,mobile,
TXN0003515,ACC0000117,CUST0000117,2026-01-17T10:52:19,359.0,USD,cash_deposit,IE,IE,atm,transfer
TXN0007212,ACC0000246,CUST0000246,2026-01-12 13:50:34,516.43,USD,ach,US,US,atm,n/a
TXN0003569,ACC0000119,CUST0000119,2026-01-22T07:43:24,11130.88,USD,cash_deposit,IE,IE,phone,invoice pmt
TXN0000122,ACC0000004,CUST0000004,11-01-2026 20:27:55,$402.33,USD,ach,AU,AU,online,misc
TXN0007632,ACC0000259,CUST0000259,01/25/2026 10:23,66.67,USD,cash_deposit,FR,FR,online,transfer
TXN0001795,ACC0000059,CUST0000059,2026-01-09T15:49:37,246.49,USD,wire,NL,IE,atm,invoice pmt
TXN0004797,ACC0000160,CUST0000160,2026-02-07T05:14:28,453.39,USD,cash_deposit,FR,FR,branch,invoice pmt
TXN0009018,ACC0000301,CUST0000301,2026-01-06 06:09:23,309.92,USD,cash_withdrawal,DE,DE,branch,invoice pmt
TXN0002662,ACC0000092,CUST0000092,2026-02-08 08:16:26,867.43,USD,cash_deposit,CA,CA,online,
TXN0001445,ACC0000047,CUST0000047,2026-01-29 15:19:08,1007.94,USD,wire,DE,DE,phone,transfer
TXN0006386,ACC0000214,CUST0000214,11-01-2026 02:54:29,418.08,USD,ach,DE,DE,online,misc
TXN0002265,ACC0000076,CUST0000076,01/28/2026 08:36,1244.51,USD,ach,CA,CA,atm,invoice pmt
TXN0000272,ACC0000011,CUST0000011,02-01-2026 16:23:01,648.25,USD,transfer,SG,SG,online,misc
TXN0005604,ACC0000190,CUST0000190,2026-01-12 18:44:51,$222.40,Usd,wire,CA,IE,online,invoice pmt
TXN0007992,ACC0000271,CUST0000271,14-01-2026 05:23:01,211.25,USD,wire,NL,UK,mobile,invoice pmt
TXN0011972,ACC0000017,CUST0000017,2026-02-01 03:13:16,8348.12,USD,cash_deposit,UK,UK,atm,
TXN0003555,ACC0000119,CUST0000119,06-02-2026 12:29:22,6309.17,USD,card,IE,IE,online,payment
TXN0007353,ACC0000251,CUST0000251,2026-02-14T05:34:52,38.44,USD,wire, AU,CA,phone,  invoice pmt  
TXN0000646,ACC0000020,CUST0000020,11-01-2026 15:36:02,942.01,USD,card,FR,FR,mobile,transfer
TXN0003227,ACC0000108,CUST0000108,2026-01-25 21:45:58,3016.68,USD,transfer,NL,NL,online,transfer
TXN0004417,ACC0000147,CUST0000147,10-02-2026 16:08:08,427.12,USD,cash_deposit,NL,NL,online,misc
TXN0009157,ACC0000307,CUST0000307,2026-01-11T01:17:52,1183.74,USD,transfer,DE,DE,mobile,transfer
TXN0000182,ACC0000006,CUST0000006,2026-01-11 13:25:06,740.02,USD,cash_deposit,IE,IE,atm,
TXN0008361,ACC0000284,CUST0000284,2026-01-02 06:14:43,1140.86,USD,ach,SG,SG,online,misc
TXN0011956,ACC0000400,CUST0000400,01/20/2026 22:41,410.14,USD,ach,FR,FR,branch,payment
TXN0010656,ACC0000360,CUST0000360,2026-01-30T03:04:42,747.23,USD,ach,NL,NL,phone,payment
TXN0001144,ACC0000038,CUST0000038,2026-01-12 10:22:09,92.65,USD,ach,JP,JP,atm,n/a
TXN0003288,ACC0000110,CUST0000110,08-01-2026 02:50:18,249.15,USD,transfer,JP,JP,online,
TXN0000690,ACC0000022,CUST0000022,12-02-2026 04:10:19,211.97,USD,transfer,AU,AU,mobile,misc
TXN0004639,ACC0000156,CUST0000156,01/14/2026 22:42,895.24,USD,cash_withdrawal,IE,IE,phone,misc
TXN0002137,ACC0000071,CUST0000071,22-01-2026 00:24:45,354.86,USD,transfer,DE,DE,phone,invoice pmt
TXN0012088,ACC0000115,CUST0000115,01/24/2026 14:11,21355.99,USD,wire,NL,UK,online,
TXN0004225,ACC0000139,CUST0000139,2026-01-02 09:04:16,$358.98,USD,ach,DE,DE,online,
TXN0005055,ACC0000171,CUST0000171,2026-01-31T04:35:04,899.84,USD,wire,IE,UK,phone,invoice pmt
TXN0003093,ACC0000105,CUST0000105,2026-02-01T10:16:38,1139.81,USD,ach,NL,NL,branch,invoice pmt
TXN0006969,ACC0000235,CUST0000235,02/01/2026 05:41,723.68,USD,card,CA,CA,atm,n/a
TXN0001639,ACC0000053,CUST0000053,2026-02-03 00:57:34,455.62,USD,ach,UK,UK,branch,n/a
TXN0004260,ACC0000142,CUST0000142,04-02-2026 14:24:18,194.43,USD,cash_withdrawal,US,US,phone,transfer
TXN0005262,ACC0000179,,2026-01-17 10:42:35,871.99,USD,ach,NL,NL,branch,misc
TXN0000530,ACC0000018,CUST0000018,2026-01-31T03:06:26,4122.4,USD,cash_withdrawal,CA,CA,phone,n/a
TXN0008698,ACC0000295,CUST0000295,2026-01-27 10:56:15,994.32,USD,cash_withdrawal, NL,NL,phone,    
TXN0011007,ACC0000371,CUST0000371,09-02-2026 07:53:57,596.79,USD,ach,DE,DE,mobile,n/a
TXN0009503,ACC0000322,CUST0000322,02-02-2026 06:50:59,684.29,USD,cash_deposit,CA,CA,branch,misc
TXN0004838,ACC0000161,CUST0000161,09-01-2026 10:17:54,859.93,Usd,card,NL,NL,atm,invoice pmt
TXN0002093,ACC0000070,CUST0000070,2026-01-19 00:51:35,641.57,USD,cash_withdrawal,UK,UK,online,payment
TXN0004744,ACC0000158,CUST0000158,2026-02-13T06:41:27,779.38,USD,ach,CA,CA,branch,n/a
TXN0004526,ACC0000152,CUST0000152,01/30/2026 14:08,60.52,USD,wire,US,UK,online,payment
TXN0006364,ACC0000214,CUST0000214,2026-01-06T10:05:14,614.23,USD,wire,DE,NL,branch,
TXN0000826,ACC0000027,CUST0000027,2026-01-21T17:49:30,369.2,USD,cash_withdrawal,FR,FR,atm,payment
TXN0009020,ACC0000301,CUST0000301,05-01-2026 20:09:01,98.0,USD,cash_withdrawal,DE,DE,phone,misc
TXN0006072,ACC0000205,CUST0000205,01/01/2026 21:25,88.48,USD,ach,SG,SG,phone,payment
TXN0001168,ACC0000039,CUST0000039,01/19/2026 10:25,60.92,USD,cash_deposit,CA,CA,online,invoice pmt
TXN0005566,ACC0000189,CUST0000189,2026-01-13T11:40:19,1023.08,USD,transfer,FR,FR,phone,invoice pmt
TXN0011665,ACC0000390,CUST0000390,2026-01-03 07:56:39,423.78,USD,wire,CA,SG,branch,transfer
TXN0005023,ACC0000169,CUST0000169,12-01-2026 21:06:54,44.01,USD,cash_withdrawal,SG,SG,atm,transfer
TXN0002992,ACC0000102,CUST0000102,2026-01-02T18:00:00,278.2,USD,cash_deposit,DE,DE,online,invoice pmt
TXN0006803,ACC0000231,CUST0000231,2026-02-06T12:00:42,550.15,USD,transfer,JP,JP,mobile,misc
TXN0000661,ACC0000021,CUST0000021,2026-01-27 20:01:15,373.96,USD,card,CA,CA,atm,payment
TXN0008049,ACC0000273,CUST0000273,2026-01-09 15:38:08,91.93,USD,wire,IE,SG,online,
TXN0011260,ACC0000379,CUST0000379,20-01-2026 01:26:15,147.89,USD,cash_deposit,AU,AU,atm,n/a
TXN0010094,ACC0000340,CUST0000340,2026-01-12T10:41:03,209.74,USD,cash_withdrawal,UK,UK,phone,invoice pmt
TXN0009216,ACC0000310,CUST0000310,21-01-2026 11:26:00,1333.04,USD,wire,AU,DE,online,invoice pmt
TXN0010737,ACC0000362,CUST0000362,2026-01-19 15:41:16,589.39,USD,ach,UK,UK,branch,
TXN0011033,ACC0000372,CUST0000372,2026-01-06 11:45:19,36.77,USD,cash_deposit,CA,CA,phone,misc
TXN0005520,ACC0000187,,27-01-2026 11:04:12,710.57,USD,card,CA,CA,phone,n/a
TXN0003246,ACC0000108,CUST0000108,2026-01-19T22:14:11,1744.43,USD,transfer,NL,NL,phone,invoice pmt
TXN0002762,ACC0000094,CUST0000094,2026-01-09T03:57:33,520.23,USD,wire,SG,JP,atm,n/a
TXN0006591,ACC0000223,CUST0000223,2026-02-12T13:47:39,155.91,USD,ach, JP,JP,online,  misc  
TXN0001407,ACC0000046,CUST0000046,2026-01-18 00:36:28,809.77,USD,ach,NL,NL,branch,n/a
TXN0000257,ACC0000011,CUST0000011,13-01-2026 12:53:59,382.22,USD,card,SG,SG,atm,
TXN0012147,ACC0000299,,01/05/2026 09:01,"$2,000.00",USD,wire,IE,IE,online,payroll
TXN0011549,ACC0000387,CUST0000387,01/03/2026 06:18,279.19,USD,wire,IE,FR,phone,n/a
TXN0006149,ACC0000208,CUST0000208,2026-01-26 17:02:51,286.17,USD,ach,UK,UK,mobile,
TXN0008408,ACC0000285,CUST0000285,2026-02-08 13:51:44,776.13,USD,cash_deposit,AU,AU,mobile,payment
TXN0001051,ACC0000034,CUST0000034,10-02-2026 09:53:25,885.51,USD,transfer,CA,CA,branch,payment
TXN0006492,ACC0000219,CUST0000219,2026-01-03 00:02:05,747.09,USD,card,UK,UK,online,misc
TXN0008162,ACC0000276,CUST0000276,2026-02-03T12:38:40,88.08,USD,wire,AU,JP,branch,
TXN0006594,ACC0000223,CUST0000223,31-01-2026 17:44:08,269.37,USD,wire,JP,AU,mobile,
TXN0007414,ACC0000252,CUST0000252,2026-01-27 01:38:29,1099.17,USD,card,UK,UK,branch,payment
TXN0003228,ACC0000108,CUST0000108,2026-01-24T23:37:20,982.44,USD,card,NL,NL,atm,
TXN0008757,ACC0000297,CUST0000297,2026-02-12 09:28:27,259.57,USD,cash_deposit,UK,UK,online,
TXN0011776,ACC0000394,CUST0000394,2026-02-14 05:24:33,259.44,USD,transfer,US,US,atm,
TXN0006605,ACC0000223,CUST0000223,2026-02-03 21:03:20,455.26,USD,cash_withdrawal,JP,JP,online,invoice pmt
TXN0006146,ACC0000208,CUST0000208,2026-01-03T10:23:58,151.85,USD,cash_withdrawal,UK,UK,phone,transfer
TXN0002875,ACC0000098,CUST0000098,2026-01-02T08:03:36,513.36,USD,transfer,NL,NL,branch,transfer
TXN0004523,ACC0000152,CUST0000152,26-01-2026 02:31:15,89.11,USD,ach,US,US,phone,transfer
TXN0011717,ACC0000393,CUST0000393,01/12/2026 16:42,91.39,USD,cash_deposit,DE,DE,mobile,transfer
TXN0004756,ACC0000158,CUST0000158,18-01-2026 11:54:29,854.98,USD,wire,CA,CA,online,transfer
TXN0004827,ACC0000161,CUST0000161,01/29/2026 20:47,352.88,USD,transfer,NL,NL,phone,invoice pmt
TXN0010815,ACC0000364,CUST0000364,2026-01-10 22:59:25,128.86,USD,cash_deposit,US,US,online,
TXN0006944,ACC0000235,CUST0000235,2026-01-17 06:32:47,331.84,USD,wire,CA,CA,atm,transfer
TXN0004823,ACC0000161,CUST0000161,20-01-2026 12:01:46,296.78,USD,card,NL,NL,atm,payment
TXN0006527,ACC0000221,CUST0000221,06-02-2026 12:37:18,441.4,USD,transfer, SG,SG,mobile,  invoice pmt  
TXN0001870,ACC0000061,CUST0000061,02/11/2026 00:22,235.54,USD,cash_withdrawal,SG,SG,phone,transfer
TXN0003448,ACC0000114,CUST0000114,27-01-2026 04:52:44,1012.26,USD,ach,US,US,online,
TXN0004699,ACC0000157,CUST0000157,2026-01-09T08:46:17,809.1,USD,ach,FR,FR,branch,payment
TXN0003633,ACC0000119,CUST0000119,2026-01-20T08:14:17,6614.7,USD,wire,IE,IE,mobile,invoice pmt
TXN0002718,ACC0000093,CUST0000093,2026-01-27 17:27:11,245.76,USD,cash_deposit,NL,NL,phone,invoice pmt
TXN0007947,ACC0000269,CUST0000269,03-01-2026 21:41:59,7472.07,USD,wire,CA,DE,online,invoice pmt
TXN0008246,ACC0000279,CUST0000279,07-02-2026 13:38:11,106.37,USD,ach,FR,FR,mobile,transfer
TXN0009401,ACC0000320,CUST0000320,02/13/2026 15:52,89.77,USD,wire,SG,UK,atm,misc
TXN0008915,ACC0000299,CUST0000299,2026-01-10T01:27:49,3089.18,USD,ach,IE,IE,atm,invoice pmt
TXN0003500,ACC0000117,CUST0000117,02/10/2026 09:15,349.5,USD,card,IE,IE,mobile,
TXN0000821,ACC0000027,CUST0000027,01/05/2026 22:20,215.85,USD,ach,FR,FR,phone,transfer
TXN0004674,ACC0000157,CUST0000157,2026-02-01T22:30:43,482.3,USD,wire,FR,UK,atm,invoice pmt
TXN0001137,ACC0000038,CUST0000038,2026-01-02T06:31:44,372.35,USD,cash_withdrawal,JP,JP,branch,n/a
TXN0010032,ACC0000338,CUST0000338,04-02-2026 01:30:22,4342.0,USD,ach,JP,JP,branch,invoice pmt
TXN0010722,ACC0000362,CUST0000362,2026-01-29T08:52:10,731.62,USD,transfer,UK,UK,phone,invoice pmt
TXN0005995,ACC0000202,CUST0000202,2026-01-18T20:50:49,1228.86,USD,ach,SG,SG,phone,transfer
TXN0003075,ACC0000105,CUST0000105,03-01-2026 19:52:14,578.24,USD,ach,NL,NL,online,
TXN0001145,ACC0000038,CUST0000038,2026-02-12T09:01:53,297.09,USD,cash_withdrawal,JP,JP,mobile,n/a
TXN0000087,ACC0000003,CUST0000003,2026-01-05 16:30:18,129.16,USD,wire,AU,SG,phone,misc
TXN0006053,ACC0000204,CUST0000204,03-01-2026 05:38:18,478.78,USD,transfer,UK,UK,atm,invoice pmt
TXN0011129,ACC0000374,CUST0000374,02/09/2026 02:44,283.64,USD,wire,UK,SG,phone,
TXN0005228,ACC0000178,CUST0000178,01/30/2026 02:10,856.29,USD,card,IE,IE,online,misc
TXN0007864,ACC0000268,CUST0000268,01/31/2026 14:59,891.96,USD,transfer, JP,JP,online,  misc  
TXN0000813,ACC0000026,CUST0000026,21-01-2026 19:09:51,623.37,USD,cash_withdrawal, AU,AU,mobile,  n/a  
TXN0001122,ACC0000038,CUST0000038,2026-01-19 15:43:54,$472.86,USD,cash_withdrawal,JP,JP,online,transfer
TXN0006057,ACC0000205,CUST0000205,2026-01-03T00:11:04,107.29,USD,card,SG,SG,online,payment
TXN0006659,ACC0000224,CUST0000224,19-01-2026 02:18:08,$792.29,USD,wire,DE,SG,mobile,transfer
TXN0006589,ACC0000223,CUST0000223,01/26/2026 03:53,191.22,USD,transfer,JP,JP,branch,invoice pmt
TXN0003157,ACC0000108,CUST0000108,2026-02-08 19:07:29,1892.72,USD,ach,NL,NL,phone,invoice pmt
TXN0011191,ACC0000375,CUST0000375,01/03/2026 12:18,94.52,USD,cash_withdrawal,SG,SG,online,payment
TXN0005521,ACC0000187,CUST0000187,14-02-2026 07:39:24,828.03,USD,transfer,CA,CA,atm,
TXN0004327,ACC0000145,CUST0000145,2026-01-03 13:00:52,1164.54,USD,cash_withdrawal,UK,UK,atm,invoice pmt
TXN0003388,ACC0000112,CUST0000112,23-01-2026 22:16:38,25.42,USD,transfer,CA,CA,mobile,n/a
TXN0004193,ACC0000137,CUST0000137,11-01-2026 23:10:40,170.54,USD,cash_withdrawal,DE,DE,phone,transfer
TXN0000440,ACC0000015,CUST0000015,01/10/2026 13:08,2241.54,USD,card,SG,SG,online,n/a
TXN0005542,ACC0000188,CUST0000188,31-01-2026 20:28:24,423.12,USD,cash_deposit,SG,SG,branch,n/a
TXN0011721,ACC0000393,CUST0000393,2026-02-09 18:47:17,100.56,USD,card,DE,DE,online,transfer
TXN0010388,ACC0000350,CUST0000350,2026-01-13T01:52:19,1136.53,USD,transfer,UK,UK,atm,invoice pmt
TXN0005928,ACC0000201,CUST0000201,02/02/2026 14:48,698.56,USD,transfer,US,US,mobile,
TXN0011060,ACC0000372,CUST0000372,2026-01-06 23:59:16,53.33,USD,cash_deposit,CA,CA,atm,payment
TXN0006600,ACC0000223,CUST0000223,01/01/2026 23:20,416.31,USD,card,JP,JP,atm,misc
TXN0002743,ACC0000094,CUST0000094,06-02-2026 11:07:23,377.38,USD,card,SG,SG,atm,transfer
TXN0001649,ACC0000053,CUST0000053,01/23/2026 14:59,330.03,USD,wire,UK,IE,mobile,misc
TXN0002300,ACC0000078,CUST0000078,2026-02-08 15:21:21,938.96,USD,transfer, IE,IE,mobile,  n/a  
TXN0001641,ACC0000053,CUST0000053,2026-02-03 18:29:36,780.44,USD,cash_deposit,UK,UK,mobile,
TXN0005541,ACC0000188,CUST0000188,02/13/2026 01:10,826.52,USD,ach,SG,SG,atm,invoice pmt
TXN0008138,ACC0000275,CUST0000275,08-02-2026 09:32:49,906.94,USD,cash_withdrawal,IE,IE,atm,n/a
TXN0010520,ACC0000355,CUST0000355,01/04/2026 19:56,795.14,USD,ach,JP,JP,mobile,
TXN0004184,ACC0000137,,2026-01-26 01:05:24,437.23,USD,cash_withdrawal,DE,DE,online,invoice pmt
TXN0004965,ACC0000165,CUST0000165,2026-02-11T00:19:19,757.95,usd,cash_deposit,JP,JP,atm,payment
TXN0005832,ACC0000198,CUST0000198,02-02-2026 11:49:17,212.97,USD,wire,FR,FR,mobile,misc
TXN0009309,ACC0000316,CUST0000316,2026-01-03T19:07:54,62.98,USD,wire,NL,UK,online,invoice pmt
TXN0004148,ACC0000136,CUST0000136,01/15/2026 13:06,343.95,USD,card,SG,SG,online,invoice pmt
TXN0005565,ACC0000189,CUST0000189,2026-01-02 20:50:22,814.01,USD,card,FR,FR,branch,misc
TXN0008321,ACC0000281,CUST0000281,2026-02-15 14:16:07,681.38,USD,cash_deposit,IE,IE,online,invoice pmt
TXN0002151,ACC0000071,CUST0000071,01/26/2026 08:31,459.01,USD,transfer,DE,DE,phone,invoice pmt
TXN0005355,ACC0000181,CUST0000181,2026-02-09T10:11:50,238.58,USD,transfer,JP,JP,mobile,misc
TXN0009475,ACC0000321,CUST0000321,01/06/2026 16:19,4381.4,usd,cash_withdrawal,US,US,phone,n/a
TXN0002343,ACC0000080,CUST0000080,2026-01-02T17:37:07,121.02,USD,cash_deposit,JP,JP,mobile,payment
TXN0006373,ACC0000214,CUST0000214,2026-01-10T14:00:41,344.18,USD,card,DE,DE,branch,transfer
TXN0001160,ACC0000039,CUST0000039,10-01-2026 22:12:40,167.89,USD,wire,CA,JP,atm,payment
TXN0006676,ACC0000226,CUST0000226,19-01-2026 06:44:20,53.76,USD,wire,NL,FR,atm,payment
TXN0009167,ACC0000307,CUST0000307,08-02-2026 03:47:36,574.87,USD,transfer,DE,DE,atm,misc
TXN0010304,ACC0000348,CUST0000348,2026-01-28T00:43:27,751.77,USD,ach,SG,SG,mobile,transfer
TXN0009197,ACC0000309,CUST0000309,2026-01-08T23:12:37,151.49,USD,cash_deposit,AU,AU,branch,
TXN0001493,ACC0000049,CUST0000049,23-01-2026 10:20:00,149.33,Usd,card,NL,NL,mobile,n/a
TXN0006610,ACC0000223,CUST0000223,2026-01-14T08:38:36,387.1,USD,transfer,JP,JP,atm,
TXN0007090,ACC0000242,CUST0000242,2026-01-09T09:44:04,$734.06,USD,wire,UK,AU,phone,
TXN0003785,ACC0000123,CUST0000123,18-01-2026 09:17:25,107.03,USD,transfer,AU,AU,mobile,
TXN0005814,ACC0000197,CUST0000197,02/03/2026 12:06,773.45,USD,cash_deposit,FR,FR,phone,misc
TXN0005244,ACC0000178,CUST0000178,30-01-2026 07:17:11,383.8,USD,ach,IE,IE,atm,invoice pmt
TXN0012110,ACC0000018,CUST0000018,2026-02-04T13:12:43,10000.0,USD,wire,CA,CA,online,payroll
TXN0000384,ACC0000014,CUST0000014,02/09/2026 12:08,234.44,USD,cash_deposit,IE,IE,branch,misc
TXN0009201,ACC0000309,CUST0000309,2026-01-11T12:24:00,221.32,USD,cash_withdrawal,AU,AU,online,payment
TXN0009686,ACC0000327,CUST0000327,2026-02-08T01:00:03,422.96,USD,ach,FR,FR,mobile,misc
TXN0006603,ACC0000223,CUST0000223,2026-01-10 02:35:19,131.76,USD,transfer,JP,JP,mobile,invoice pmt
TXN0005093,ACC0000172,CUST0000172,15-01-2026 09:06:11,472.46,USD,wire,US,UK,branch,payment
TXN0007184,ACC0000245,CUST0000245,2026-02-04 14:01:12,364.86,USD,wire,CA,CA,branch,
TXN0007692,ACC0000263,CUST0000263,03-01-2026 08:39:39,435.19,USD,card,NL,NL,branch,transfer
TXN0002445,ACC0000084,CUST0000084,2026-01-17T23:27:10,657.49,USD ,card, UK,UK,phone,  payment  
TXN0002507,ACC0000087,CUST0000087,2026-01-11 06:39:33,597.47,USD,transfer,UK,UK,online,misc
TXN0009081,ACC0000304,CUST0000304,01/11/2026 12:22,978.76,USD,transfer,SG,SG,branch,transfer
TXN0004015,ACC0000130,CUST0000130,2026-02-09T11:08:02,343.54,USD,wire,FR,AU,branch,payment
TXN0006636,ACC0000224,CUST0000224,02/08/2026 11:04,398.5,USD,card,DE,DE,atm,n/a
TXN0006510,ACC0000220,,26-01-2026 17:51:33,855.63,USD,cash_deposit,JP,JP,online,n/a
TXN0010558,ACC0000356,CUST0000356,2026-02-10T12:24:08,770.94,USD,transfer,AU,AU,atm,misc
TXN0008379,ACC0000284,CUST0000284,25-01-2026 19:13:34,2708.6,USD,transfer,SG,SG,branch,misc
TXN0001206,ACC0000040,CUST0000040,06-01-2026 08:27:31,156.27,USD,card,DE,DE,online,n/a
TXN0001809,ACC0000060,CUST0000060,2026-02-08 21:01:35,215.92,USD,card,AU,AU,online,transfer
TXN0001292,ACC0000042,CUST0000042,2026-01-10 03:30:16,104.35,USD,card,NL,NL,online,payment
TXN0010796,ACC0000364,CUST0000364,02/02/2026 18:41,93.61,Usd,card,US,US,atm,transfer
TXN0002425,ACC0000084,CUST0000084,2026-01-12 10:04:08,482.12,USD,ach, UK,UK,mobile,  transfer  
TXN0003046,ACC0000104,CUST0000104,2026-02-08T21:15:17,419.9,USD,cash_withdrawal,JP,JP,online,
TXN0007936,ACC0000269,CUST0000269,2026-01-22T14:01:17,"$2,574.61",USD,cash_deposit,CA,CA,phone,n/a
TXN0002767,ACC0000094,CUST0000094,2026-01-22T20:56:33,364.79,USD,wire,SG,NL,online,payment
TXN0003305,ACC0000111,CUST0000111,2026-01-11T05:45:16,344.8,USD,wire,JP,CA,atm,misc
TXN0009461,ACC0000321,CUST0000321,28-01-2026 04:06:25,3587.56,USD,wire,US,NL,atm,n/a
TXN0001431,ACC0000047,CUST0000047,2026-01-14T14:31:50,977.57,USD,cash_deposit,DE,DE,branch,invoice pmt
TXN0010467,ACC0000353,CUST0000353,18-01-2026 05:25:51,192.23,USD,transfer,IE,IE,online,
TXN0004332,ACC0000145,CUST0000145,14-01-2026 06:01:13,668.77,USD,cash_withdrawal,UK,UK,online,misc
TXN0003709,ACC0000120,,2026-01-19T18:35:00,100.82,USD,ach,DE,DE,online,payment
TXN0000053,ACC0000002,CUST0000002,2026-01-23 10:36:47,479.43,USD,ach,UK,UK,online,payment
TXN0009233,ACC0000312,CUST0000312,10-01-2026 17:59:47,67.14,USD,card,IE,IE,phone,invoice pmt
TXN0002203,ACC0000073,CUST0000073,2026-01-07T05:20:55,625.77,USD,cash_deposit,FR,FR,atm,misc
TXN0006160,ACC0000208,CUST0000208,2026-01-31 05:40:02,329.69,Usd,cash_deposit,UK,UK,online,n/a
TXN0005102,ACC0000173,CUST0000173,03-01-2026 03:15:51,472.68,USD,wire,CA,UK,online,payment
TXN0011553,ACC0000387,CUST0000387,2026-01-11 08:17:13,385.73,USD,wire,IE,NL,atm,invoice pmt
TXN0002811,ACC0000096,CUST0000096,01/01/2026 21:32,185.07,USD,cash_deposit,NL,NL,online,
TXN0011900,ACC0000398,CUST0000398,24-01-2026 05:38:03,367.56,USD,transfer,NL,NL,branch,misc
TXN0001448,ACC0000047,CUST0000047,2026-01-19T00:55:22,696.07,USD,ach,DE,DE,online,
TXN0007413,ACC0000252,CUST0000252,2026-02-12T13:10:56,764.53,USD,wire,UK,DE,branch,transfer
TXN0003212,ACC0000108,CUST0000108,12-01-2026 00:01:56,1727.29,USD,card, NL,NL,branch,    
TXN0003326,ACC0000111,CUST0000111,2026-02-13T19:45:00,132.86,USD,wire,JP,UK,online,payment
TXN0011568,ACC0000388,CUST0000388,2026-01-23T02:50:46,343.88,USD ,wire,AU,CA,atm,misc
TXN0011472,ACC0000385,,2026-01-19T20:38:19,140.46,USD,card,US,US,mobile,
TXN0000372,ACC0000014,CUST0000014,04-01-2026 19:14:09,955.25,USD,card,IE,IE,phone,
TXN0010458,ACC0000353,CUST0000353,11-02-2026 16:28:14,181.37,USD,wire,IE,JP,branch,
TXN0003987,ACC0000129,CUST0000129,01/31/2026 13:02,218.57,USD,card,SG,SG,phone,
TXN0002248,ACC0000075,CUST0000075,01/25/2026 02:06,455.0,USD,cash_deposit,FR,FR,online,
