TRANSACTION_TYPE,AMOUNT,IS_FRAUD,FRAUD_RATE_PCT,TOTAL_TRANSACTIONS,FRAUD_CASES,ORIGINAL_DETECTION_RATE,OUR_DETECTION_RATE,ORIGINAL_CAUGHT,OUR_CAUGHT
TRANSFER,5455965.86,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,163490.28,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,855886.83,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,86196.43,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,1455839.54,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,84828.08,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,248056.41,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,246865.46,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1186144.5,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,120440.62,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,189604.4,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,180967.56,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,1730580.46,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,158459.08,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,133554.41,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,5999376.79,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,240449.03,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,27794.16,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,191863.39,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,411566.7,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,4631432.03,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,293527.3,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,88907.0,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,100657.25,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,137699.28,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,166541.75,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,94723.46,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,69077.14,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,6546019.0,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,456363.21,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,169532.04,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1322277.84,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,338062.05,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,191392.57,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,5460002.91,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,978362.97,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,158279.4,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,82831.72,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,197669.92,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,164164.1,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,209852.1,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,163692.0,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,82932.87,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,189668.62,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,464276.62,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,292666.04,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,207943.54,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,85734.55,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,507267.02,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,53194.71,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,315275.5,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,91679.36,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,4720554.95,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,586801.3,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,346286.57,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,134638.94,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,58308.41,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,185832.85,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,373531.87,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,321150.7,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,111431.54,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,99168.97,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,97315.53,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,170974.97,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,99237.76,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,210353.51,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,688913.79,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,253366.1,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,5239429.19,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,64014.94,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,10000000.0,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,4130371.73,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,295704.99,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,551272.46,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,245852.72,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,929106.32,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,334281.1,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,226070.29,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,120582.86,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,2684260.67,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,562153.79,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,67513.97,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,403137.06,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,170142.45,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,286029.28,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,66930.47,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,21708.13,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,380089.52,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,91697.89,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,362321.31,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,431529.04,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,3637.49,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,83435.82,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,58883.15,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,344255.22,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,128099.66,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,327286.61,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,204552.38,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,239556.06,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,18126.12,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,182793.28,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,403100.84,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,230797.6,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,304917.85,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,181764.95,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,109829.4,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,173777.58,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,1893451.73,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,60657.42,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,39734.84,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,56110.05,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,335094.53,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,279587.27,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,2108589.59,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,880661.14,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,141077.71,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,261010.18,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,1494432.21,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,92889.46,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,4348.62,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,274373.95,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,228902.53,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,96393.59,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,163852.19,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,16716.97,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,361877.28,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,367395.98,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,2198220.97,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,10000000.0,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,63.8,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,33747.97,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,873322.61,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,2066446.27,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,180060.87,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,329255.42,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,271292.0,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,1871553.73,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1589614.75,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,31762.19,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,187990.56,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,202968.27,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,16195.49,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,231041.18,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,137929.54,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,83136.0,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,119541.28,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,56728.93,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,29643.75,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,161939.36,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,182330.92,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,277115.05,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1946.74,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,1664903.2,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,932691.0,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,808642.9,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,141519.86,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,560734.91,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,230084.47,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,2054631.55,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,70534.49,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,248352.0,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,110641.05,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,433909.68,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,49571.87,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,84483.12,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,109846.54,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,35496.47,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,37603.5,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,27394.15,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,225327.35,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,547672.2,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,28990.82,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,36478.18,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,212975.59,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,197211.61,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,1241118.86,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,408930.21,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,160094.01,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,318161.08,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,291182.56,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,269709.16,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,265389.25,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,47443.44,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,159470.78,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,127477.99,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,32076.17,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,173847.9,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,1650168.9,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,190945.05,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,237719.38,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,80972.08,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,87167.88,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,283306.25,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,4738282.28,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,75646.57,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,38696.88,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,328853.84,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,48783.85,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,77737.35,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,170098.39,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,199940.02,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,403527.94,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,2577489.07,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,681525.62,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,10000000.0,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,135428.39,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,272012.82,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,516204.82,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,202065.39,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,118462.93,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,3551022.86,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,15540.9,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,189367.8,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,1028284.82,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,872806.68,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,227231.78,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,290565.97,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,1674146.06,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,47281.55,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,104925.53,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1059347.56,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,135158.41,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,100269.41,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,259979.67,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,9173.06,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,78849.72,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,115461.78,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,103168.0,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,1290193.08,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,820996.93,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,759257.55,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,923275.57,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,120749.36,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,371600.39,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,533472.78,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,209695.95,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,340599.68,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,1649818.97,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,137619.71,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,91309.82,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,1157971.07,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,446815.34,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,1536245.52,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,866712.19,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,117129.49,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,461255.26,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,590904.02,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,224698.59,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,157610.11,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,198979.05,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,127261.0,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,150043.92,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,345116.0,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,2200547.25,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,4049.41,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,640648.06,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,64315.13,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,76235.61,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,201495.48,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,119155.14,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,1798215.73,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,175882.01,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,392767.71,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,103483.47,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,142503.74,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,155610.82,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,317421.71,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,268641.82,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,401529.35,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,25023.54,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,1676936.79,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,55759.68,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,144876.4,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,362988.52,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,274150.55,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,580387.06,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,83216.72,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,1028515.56,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,569622.85,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,256186.24,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,259976.73,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,18796.93,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,380468.39,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,79039.81,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,3486005.08,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,299933.84,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,92641.52,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,66550.0,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,391094.53,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,239592.52,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,68200.05,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,214386.11,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,735329.1,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,426532.4,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,261569.43,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,269861.98,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,2828068.73,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,79623.82,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,606501.57,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,106850.22,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,212628.74,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,428679.3,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,33912.18,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,251856.65,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,70711.36,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,145990.52,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,122430.9,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,105861.07,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1532251.64,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,96384.3,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1858515.57,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,3406910.62,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,169334.21,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,15264.59,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,155926.42,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,21015.93,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,99735.45,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,257724.25,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,111276.67,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,146478.87,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,615613.14,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,28284.88,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,135090.9,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,3105902.49,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,18981.73,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,202445.71,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,277468.92,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,6349.66,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,66732.21,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,155574.08,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,10000000.0,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,1314897.11,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1013952.35,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,375360.62,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,487535.44,0,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,209829.57,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,201916.4,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,472651.37,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,105587.05,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,1988246.67,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,10000000.0,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,62637.11,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,709041.62,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,142273.75,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,215727.66,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,214619.35,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,14206.82,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,59829.03,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,295986.85,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,519265.17,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,34063.52,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,10000000.0,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,3738574.9,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,38150.22,1,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,2339743.18,1,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,65058.75,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,1340.43,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,114820.0,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,954647.68,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,163265.33,0,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,13024.95,1,21.83,18854,4116,0.19,99.79,16,8146
CASH_OUT,42665.81,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,297846.16,1,53.75,7623,4097,0.19,99.79,16,8146
TRANSFER,1635290.85,0,53.75,7623,4097,0.19,99.79,16,8146
CASH_OUT,132615.12,0,21.83,18854,4116,0.19,99.79,16,8146
TRANSFER,181104.66,1,53.75,7623,4097,0.19,99.79,16,8146
